label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
62fa9937c44670391b108f25,electric,customer,,,,,,,,,,,63.95,63.95,$/month,https://tariff.sdge.com/tm2/pdf/ELEC_ELEC-SCHEDS_A6-TOU.pdf	https://www.sdge.com/rates-and-regulations/current-and-effective-tariffs
62fa9937c44670391b108f25,electric,demand,,flat,0,0,1,12,0,24,0,6,31.75,31.75,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,1,5,0,16,0,4,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period2,0,0,1,5,16,21,0,4,28.65,28.65,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,1,5,21,24,0,4,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,6,10,0,16,0,4,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period1,0,0,6,10,16,21,0,4,40.32,40.32,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,6,10,21,24,0,4,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,11,12,0,16,0,4,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period2,0,0,11,12,16,21,0,4,28.65,28.65,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,11,12,21,24,0,4,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,1,5,0,16,5,6,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period2,0,0,1,5,16,21,5,6,28.65,28.65,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,1,5,21,24,5,6,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,6,10,0,16,5,6,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period1,0,0,6,10,16,21,5,6,40.32,40.32,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,6,10,21,24,5,6,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,11,12,0,16,5,6,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,demand,,period2,0,0,11,12,16,21,5,6,28.65,28.65,$/kW,
62fa9937c44670391b108f25,electric,demand,,period0,0,0,11,12,21,24,5,6,0.0,0.0,$/kW,
62fa9937c44670391b108f25,electric,energy,,period5,0,0,1,2,0,6,0,4,0.09485,0.09485,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,1,2,6,16,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period3,0,0,1,2,16,21,0,4,0.21277,0.21277,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,1,2,21,24,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period5,0,0,3,4,0,6,0,4,0.09485,0.09485,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,3,4,6,10,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period5,0,0,3,4,10,14,0,4,0.09485,0.09485,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,3,4,14,16,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period3,0,0,3,4,16,21,0,4,0.21277,0.21277,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,3,4,21,24,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period5,0,0,5,5,0,6,0,4,0.09485,0.09485,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,5,5,6,16,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period3,0,0,5,5,16,21,0,4,0.21277,0.21277,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,5,5,21,24,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period2,0,0,6,10,0,6,0,4,0.10384,0.10384,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period1,0,0,6,10,6,16,0,4,0.10832,0.10832,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period0,0,0,6,10,16,21,0,4,0.18239,0.18239,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period1,0,0,6,10,21,24,0,4,0.10832,0.10832,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period5,0,0,11,12,0,6,0,4,0.09485,0.09485,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,11,12,6,16,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period3,0,0,11,12,16,21,0,4,0.21277,0.21277,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,11,12,21,24,0,4,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period5,0,0,1,5,0,14,5,6,0.09485,0.09485,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,1,5,14,16,5,6,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period3,0,0,1,5,16,21,5,6,0.21277,0.21277,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period4,0,0,1,5,21,24,5,6,0.12131,0.12131,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period2,0,0,6,10,0,14,5,6,0.10384,0.10384,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period1,0,0,6,10,14,16,5,6,0.10832,0.10832,$/kWh,
62fa9937c44670391b108f25,electric,energy,,period0,0,0,6,10,16,21,5,6,0.18239,0.18239,$/kWh,
