label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
63f54b26296cdc37240e0e4f,electric,customer,,,,,,,,,,,285.0,285.0,$/month,https://docs.idahopower.com/pdfs/aboutus/ratesregulatory/tariffs/38.pdf	https://www.idahopower.com/about-us/company-information/rates-and-regulatory/retail-tariffs-idaho/
63f54b26296cdc37240e0e4f,electric,demand,,flat,0,0,1,5,0,24,0,6,5.819999999999999,5.819999999999999,$/kW,adjustment factor of 1.3
63f54b26296cdc37240e0e4f,electric,demand,,flat,0,0,6,8,0,24,0,6,6.46,6.46,$/kW,adjustment factor of 1.3
63f54b26296cdc37240e0e4f,electric,demand,,flat,0,0,9,12,0,24,0,6,5.819999999999999,5.819999999999999,$/kW,adjustment factor of 1.3
63f54b26296cdc37240e0e4f,electric,demand,,period0,0,0,1,5,0,24,0,4,0.0,0.0,$/kW,
63f54b26296cdc37240e0e4f,electric,demand,,period0,0,0,6,8,0,13,0,4,0.0,0.0,$/kW,
63f54b26296cdc37240e0e4f,electric,demand,,period1,0,0,6,8,13,21,0,4,0.97,0.97,$/kW,
63f54b26296cdc37240e0e4f,electric,demand,,period0,0,0,6,8,21,24,0,4,0.0,0.0,$/kW,
63f54b26296cdc37240e0e4f,electric,demand,,period0,0,0,9,12,0,24,0,4,0.0,0.0,$/kW,
63f54b26296cdc37240e0e4f,electric,demand,,period0,0,0,1,12,0,24,5,6,0.0,0.0,$/kW,
63f54b26296cdc37240e0e4f,electric,energy,,period4,0,0,1,5,0,7,0,4,0.051606,0.051606,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period3,0,0,1,5,7,23,0,4,0.0621,0.0621,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period4,0,0,1,5,23,24,0,4,0.051606,0.051606,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period0,0,0,6,8,0,7,0,4,0.053986,0.053986,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period1,0,0,6,8,7,13,0,4,0.058423,0.058423,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period2,0,0,6,8,13,21,0,4,0.062362,0.062362,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period1,0,0,6,8,21,23,0,4,0.058423,0.058423,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period0,0,0,6,8,23,24,0,4,0.053986,0.053986,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period4,0,0,9,12,0,7,0,4,0.051606,0.051606,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period3,0,0,9,12,7,23,0,4,0.0621,0.0621,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period4,0,0,9,12,23,24,0,4,0.051606,0.051606,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period4,0,0,1,5,0,24,5,6,0.051606,0.051606,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period0,0,0,6,8,0,7,5,6,0.053986,0.053986,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period1,0,0,6,8,7,23,5,6,0.058423,0.058423,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period0,0,0,6,8,23,24,5,6,0.053986,0.053986,$/kWh,
63f54b26296cdc37240e0e4f,electric,energy,,period4,0,0,9,12,0,24,5,6,0.051606,0.051606,$/kWh,
