label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
62d866cb832ef939fa3c33a7,electric,customer,,,,,,,,,,,61.2,61.2,$/month,https://desitecoreprod-cd.azureedge.net/_/media/pdfs/for-your-home/rates/electric-nc/ncscheduleoptv.pdf?la=en&rev=acdbfd95f42d4f02bf1d5e113175a643	https://www.duke-energy.com/home/billing/rates
62d866cb832ef939fa3c33a7,electric,demand,,period0,0,0,1,5,0,6,0,4,2.2456,2.2456,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period1,0,0,1,5,6,13,0,4,8.6707,8.6707,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period0,0,0,1,5,13,24,0,4,2.2456,2.2456,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period0,0,0,6,9,0,13,0,4,2.2456,2.2456,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period2,0,0,6,9,13,21,0,4,15.4708,15.4708,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period0,0,0,6,9,21,24,0,4,2.2456,2.2456,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period0,0,0,10,12,0,6,0,4,2.2456,2.2456,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period1,0,0,10,12,6,13,0,4,8.6707,8.6707,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period0,0,0,10,12,13,24,0,4,2.2456,2.2456,$/kW,
62d866cb832ef939fa3c33a7,electric,demand,,period0,0,0,1,12,0,24,5,6,2.2456,2.2456,$/kW,
62d866cb832ef939fa3c33a7,electric,energy,,period0,0,0,1,5,0,6,0,4,0.033377,0.033377,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period1,0,0,1,5,6,13,0,4,0.065437,0.065437,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period0,0,0,1,5,13,24,0,4,0.033377,0.033377,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period0,0,0,6,9,0,13,0,4,0.033377,0.033377,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period1,0,0,6,9,13,21,0,4,0.065437,0.065437,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period0,0,0,6,9,21,24,0,4,0.033377,0.033377,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period0,0,0,10,12,0,6,0,4,0.033377,0.033377,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period1,0,0,10,12,6,13,0,4,0.065437,0.065437,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period0,0,0,10,12,13,24,0,4,0.033377,0.033377,$/kWh,
62d866cb832ef939fa3c33a7,electric,energy,,period0,0,0,1,12,0,24,5,6,0.033377,0.033377,$/kWh,
