label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
63f64679dc1f0ae8600a68b1,electric,customer,,,,,,,,,,,299.0,299.0,$/month,https://docs.idahopower.com/pdfs/aboutus/ratesregulatory/tariffs/191.pdf	https://www.idahopower.com/about-us/company-information/rates-and-regulatory/retail-tariffs-idaho/
63f64679dc1f0ae8600a68b1,electric,demand,,flat,0,0,1,5,0,24,0,6,5.12,5.12,$/kW,adjustment factor of 0.71
63f64679dc1f0ae8600a68b1,electric,demand,,flat,0,0,6,8,0,24,0,6,6.64,6.64,$/kW,adjustment factor of 0.71
63f64679dc1f0ae8600a68b1,electric,demand,,flat,0,0,9,12,0,24,0,6,5.12,5.12,$/kW,adjustment factor of 0.71
63f64679dc1f0ae8600a68b1,electric,demand,,period0,0,0,1,5,0,24,0,4,0.0,0.0,$/kW,
63f64679dc1f0ae8600a68b1,electric,demand,,period0,0,0,6,8,0,13,0,4,0.0,0.0,$/kW,
63f64679dc1f0ae8600a68b1,electric,demand,,period1,0,0,6,8,13,21,0,4,0.97,0.97,$/kW,
63f64679dc1f0ae8600a68b1,electric,demand,,period0,0,0,6,8,21,24,0,4,0.0,0.0,$/kW,
63f64679dc1f0ae8600a68b1,electric,demand,,period0,0,0,9,12,0,24,0,4,0.0,0.0,$/kW,
63f64679dc1f0ae8600a68b1,electric,demand,,period0,0,0,1,12,0,24,5,6,0.0,0.0,$/kW,
63f64679dc1f0ae8600a68b1,electric,energy,,period4,0,0,1,5,0,7,0,4,0.050385,0.050385,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period3,0,0,1,5,7,23,0,4,0.054709,0.054709,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period4,0,0,1,5,23,24,0,4,0.050385,0.050385,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period2,0,0,6,8,0,7,0,4,0.052458,0.052458,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period1,0,0,6,8,7,13,0,4,0.057093000000000005,0.057093000000000005,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period0,0,0,6,8,13,21,0,4,0.067978,0.067978,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period1,0,0,6,8,21,23,0,4,0.057093000000000005,0.057093000000000005,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period2,0,0,6,8,23,24,0,4,0.052458,0.052458,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period4,0,0,9,12,0,7,0,4,0.050385,0.050385,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period3,0,0,9,12,7,23,0,4,0.054709,0.054709,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period4,0,0,9,12,23,24,0,4,0.050385,0.050385,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period4,0,0,1,5,0,24,5,6,0.050385,0.050385,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period2,0,0,6,8,0,24,5,6,0.052458,0.052458,$/kWh,
63f64679dc1f0ae8600a68b1,electric,energy,,period4,0,0,9,12,0,24,5,6,0.050385,0.050385,$/kWh,
