label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
62dda9423c92d41f1212d735,electric,customer,,,,,,,,,,,0.626,0.626,$/month,https://edisonintl.sharepoint.com/teams/Public/TM2/Shared%20Documents/Public/Regulatory/Tariff-SCE%20Tariff%20Books/Electric/Schedules/General%20Service%20&%20Industrial%20Rates/ELECTRIC_SCHEDULES_TOU-EV-7.pdf?CT=1658530999570&OR=ItemsView	https://www.sce.com/regulatory/tariff-books/rates-pricing-choices
62dda9423c92d41f1212d735,electric,demand,,flat,0,0,1,12,0,24,0,6,0.0,0.0,$/kW,adjustment factor of 0.0
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,1,5,0,8,0,4,0.15224,0.15224,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period0,0,0,1,5,8,16,0,4,0.07758999999999999,0.07758999999999999,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period2,0,0,1,5,16,21,0,4,0.42068,0.42068,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,1,5,21,24,0,4,0.15224,0.15224,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period3,0,0,6,9,0,16,0,4,0.16169,0.16169,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period5,0,0,6,9,16,21,0,4,0.52884,0.52884,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period3,0,0,6,9,21,24,0,4,0.16169,0.16169,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,10,12,0,8,0,4,0.15224,0.15224,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period0,0,0,10,12,8,16,0,4,0.07758999999999999,0.07758999999999999,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period2,0,0,10,12,16,21,0,4,0.42068,0.42068,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,10,12,21,24,0,4,0.15224,0.15224,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,1,5,0,8,5,6,0.15224,0.15224,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period0,0,0,1,5,8,16,5,6,0.07758999999999999,0.07758999999999999,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period2,0,0,1,5,16,21,5,6,0.42068,0.42068,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,1,5,21,24,5,6,0.15224,0.15224,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period3,0,0,6,9,0,16,5,6,0.16169,0.16169,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period4,0,0,6,9,16,21,5,6,0.39715,0.39715,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period3,0,0,6,9,21,24,5,6,0.16169,0.16169,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,10,12,0,8,5,6,0.15224,0.15224,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period0,0,0,10,12,8,16,5,6,0.07758999999999999,0.07758999999999999,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period2,0,0,10,12,16,21,5,6,0.42068,0.42068,$/kWh,
62dda9423c92d41f1212d735,electric,energy,,period1,0,0,10,12,21,24,5,6,0.15224,0.15224,$/kWh,
