label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
62d9dbb7c42d4c4fdf1cca16,electric,customer,,,,,,,,,,,206.83,206.83,$/month,https://edisonintl.sharepoint.com/teams/Public/TM2/Shared%20Documents/Forms/AllItems.aspx?ga=1&id=%2Fteams%2FPublic%2FTM2%2FShared%20Documents%2FPublic%2FRegulatory%2FTariff%2DSCE%20Tariff%20Books%2FElectric%2FSchedules%2FGeneral%20Service%20%26%20Industrial%20Rates%2FELECTRIC%5FSCHEDULES%5FTOU%2DEV%2D8%2Epdf&parent=%2Fteams%2FPublic%2FTM2%2FShared%20Documents%2FPublic%2FRegulatory%2FTariff%2DSCE%20Tariff%20Books%2FElectric%2FSchedules%2FGeneral%20Service%20%26%20Industrial%20Rates	https://www.sce.com/regulatory/tariff-books/rates-pricing-choices
62d9dbb7c42d4c4fdf1cca16,electric,demand,,flat,0,0,1,12,0,24,0,6,0.0,0.0,$/kW,adjustment factor of 0.0
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,1,5,0,8,0,4,0.10421,0.10421,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period0,0,0,1,5,8,16,0,4,0.024680000000000007,0.024680000000000007,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period2,0,0,1,5,16,21,0,4,0.35850000000000004,0.35850000000000004,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,1,5,21,24,0,4,0.10421,0.10421,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period3,0,0,6,9,0,16,0,4,0.09265000000000001,0.09265000000000001,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period5,0,0,6,9,16,21,0,4,0.5908599999999999,0.5908599999999999,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period3,0,0,6,9,21,24,0,4,0.09265000000000001,0.09265000000000001,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,10,12,0,8,0,4,0.10421,0.10421,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period0,0,0,10,12,8,16,0,4,0.024680000000000007,0.024680000000000007,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period2,0,0,10,12,16,21,0,4,0.35850000000000004,0.35850000000000004,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,10,12,21,24,0,4,0.10421,0.10421,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,1,5,0,8,5,6,0.10421,0.10421,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period0,0,0,1,5,8,16,5,6,0.024680000000000007,0.024680000000000007,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period2,0,0,1,5,16,21,5,6,0.35850000000000004,0.35850000000000004,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,1,5,21,24,5,6,0.10421,0.10421,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period3,0,0,6,9,0,16,5,6,0.09265000000000001,0.09265000000000001,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period4,0,0,6,9,16,21,5,6,0.31013,0.31013,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period3,0,0,6,9,21,24,5,6,0.09265000000000001,0.09265000000000001,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,10,12,0,8,5,6,0.10421,0.10421,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period0,0,0,10,12,8,16,5,6,0.024680000000000007,0.024680000000000007,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period2,0,0,10,12,16,21,5,6,0.35850000000000004,0.35850000000000004,$/kWh,
62d9dbb7c42d4c4fdf1cca16,electric,energy,,period1,0,0,10,12,21,24,5,6,0.10421,0.10421,$/kWh,
