month,hour,co2_eq_kg_per_MWh
4,19,269.565454137986
4,20,272.5635050576596
4,21,278.84691600466823
4,22,286.55131765031064
4,23,291.0890714469311
5,0,257.67740955908715
5,1,260.1661678545651
5,2,270.61098820914987
5,3,277.99738385515377
5,4,276.23356561016016
5,5,271.5548173946434
5,6,268.7859878640905
5,7,267.6531893077164
5,8,266.6388877090571
5,9,267.0559573412596
5,10,267.83436355989045
5,11,264.4409742694565
5,12,260.96041249644685
5,13,260.05690306440715
5,14,260.973155616587
5,15,254.51789838617188
5,16,250.98475972390023
5,17,249.27142144860719
5,18,255.17078679968247
5,19,256.8543154024576
5,20,258.8067907514268
5,21,264.29830647034044
5,22,260.6933642894493
5,23,256.73816392385964
6,0,328.77414119568255
6,1,333.27516975329746
6,2,336.95065751777594
6,3,338.3800005612322
6,4,333.33301558566563
6,5,327.2952025330773
6,6,321.9322932592037
6,7,320.18007331177006
6,8,320.06888001170756
6,9,320.5044146195307
6,10,321.76780921779715
6,11,320.7379355780688
6,12,321.5914200238345
6,13,321.107002790495
6,14,321.9381331799626
6,15,321.8757122769142
6,16,324.1904132886177
6,17,325.97531421290944
6,18,328.4901224826001
6,19,329.98929875900564
6,20,325.36154614657215
6,21,323.7609066390665
6,22,321.85503885610626
6,23,321.61255073228944
7,0,312.4939864181688
7,1,316.5843388246532
7,2,319.2171056717006
7,3,313.3290634753983
7,4,305.37228800585143
7,5,294.2728117879389
7,6,288.7840744049305
7,7,287.06134154438337
7,8,285.1483859596023
7,9,285.5356689125604
7,10,287.1187744070477
7,11,290.8246992504757
7,12,291.43997781837066
7,13,292.96382237243364
7,14,295.482963538298
7,15,297.5392221886645
7,16,301.11464873694047
7,17,304.1438850729474
7,18,308.5928307037883
7,19,311.1183513722393
7,20,308.34181914102777
7,21,308.3214899369162
7,22,305.7881838401737
7,23,306.9112550741037
8,0,292.762613345501
8,1,296.5256113869621
8,2,296.72497602363575
8,3,289.2536707800495
8,4,282.0595376590366
8,5,274.5749415629653
8,6,271.0866736742612
8,7,269.06429913501773
8,8,268.9433719418911
8,9,270.0765405288736
8,10,273.52158607697737
8,11,278.54361826543914
8,12,277.89431279888066
8,13,279.10338161496435
8,14,280.18328794065815
8,15,280.6206115456257
8,16,281.91446009388375
8,17,283.47019084220375
8,18,288.0377668362477
8,19,289.9045945418313
8,20,284.7671852398081
8,21,283.53606512587317
8,22,280.46317566017177
8,23,281.828985503686
9,0,294.49121572955016
9,1,300.49071135250443
9,2,306.18040152037713
9,3,299.5027551735661
9,4,293.8266207124388
9,5,285.0569237687312
9,6,279.21029343246585
9,7,276.2300477352491
9,8,273.9638204659986
9,9,275.7160083459267
9,10,279.1192340564004
9,11,283.3204307190305
9,12,283.999184537359
9,13,286.38696798330517
9,14,284.99628076927115
9,15,284.3160933701903
9,16,286.51493230329277
9,17,289.29765641794336
9,18,292.3253920642708
9,19,292.9801227739701
9,20,297.66604174735556
9,21,294.515242038637
9,22,292.38162461625404
9,23,292.476964384582
10,0,284.2048166179004
10,1,289.4586678234287
10,2,290.2494995280465
10,3,283.0416473688702
10,4,276.60339317138516
10,5,266.2369947225739
10,6,260.1052898044072
10,7,258.37395019756025
10,8,256.40790971925605
10,9,258.3133467794419
10,10,264.2558867620238
10,11,273.3822723268735
10,12,275.11157424781095
10,13,274.50532934737197
10,14,274.49105484156416
10,15,270.454304828888
10,16,271.16717149361716
10,17,272.8776553105707
10,18,275.9532733668843
10,19,281.2319503094407
10,20,286.8392966155963
10,21,285.8867774021129
10,22,282.2265108562402
10,23,282.0197414948802
11,0,287.8425783122112
11,1,292.5734782292944
11,2,297.6864398627104
11,3,295.2999542644755
11,4,287.9247775241058
11,5,278.9369908740391
11,6,273.7332574346985
11,7,271.1550723731261
11,8,271.66179347151103
11,9,272.94269230932946
11,10,277.0129980851749
11,11,280.7438205348606
11,12,285.3983354355794
11,13,283.5724709079226
11,14,284.6044856959649
11,15,282.76467499849645
11,16,278.9479553864228
11,17,280.7536542389978
11,18,282.3412306409804
11,19,287.1733612766039
11,20,293.6557786191591
11,21,297.55147961155984
11,22,291.73027935855083
11,23,287.5036541844135
12,0,275.6246935576479
12,1,278.847363891927
12,2,286.23898817207714
12,3,284.2891976438676
12,4,275.0893650430553
12,5,262.63017209449276
12,6,256.33387868054666
12,7,252.93043500390326
12,8,249.94156633204986
12,9,250.20597274256426
12,10,252.5900213727525
12,11,258.88733687084465
12,12,266.27425580497777
12,13,272.63781852504115
12,14,277.3257401685644
12,15,277.83418199440047
12,16,273.88759328453096
12,17,273.94771757107617
12,18,275.4213712778505
12,19,278.60390699204
12,20,282.93823340056286
12,21,288.18850522532404
12,22,275.88576701225264
12,23,270.887670965543
